genre	filename	year	id	score	sentence1	sentence2
main-captions	MSRvid	2012test	0336	0.400	한 여성이 보드카를 마시고 있다.	여자가 운동을 하고 있다.
main-captions	MSRvid	2012test	0339	4.800	한 여성이 고기를 조각조각 자르고 있다.	여자가 고기를 자르고 있다.
main-captions	MSRvid	2012test	0342	0.600	남자가 스테이크를 헹구고 있다.	남자가 기타를 치고 있다.
main-captions	MSRvid	2012test	0344	0.800	남자가 물건을 팔고 있다.	남자가 집을 청소하고 있다.
main-captions	MSRvid	2012test	0347	3.200	남자가 벽을 뛰어넘고 있다.	한 남자가 짧은 벽으로 뛰어내린다.
main-captions	MSRvid	2012test	0348	3.200	육상선수들은 트랙을 돌아서 경주한다.	주자들은 경주에서 경쟁한다.
main-captions	MSRvid	2012test	0349	0.600	한 남자가 축구공을 차고 있다.	남자가 그릇을 섞고 있다.
main-captions	MSRvid	2012test	0350	0.600	여자가 뭔가를 튀기고 있다.	여자가 말을 타고 있다.
main-captions	MSRvid	2012test	0351	0.000	고양이가 빨판을 핥고 있다.	한 여성이 오이를 자르고 있다.
main-captions	MSRvid	2012test	0352	1.400	여자가 불가에 춤을 추고 있다.	한 여성이 목욕을 하고 있다.
main-captions	MSRvid	2012test	0355	2.200	남자가 생선을 썰고 있다.	남자가 감자를 자르고 있다.
main-captions	MSRvid	2012test	0357	3.600	버터가 팬에 녹고 있다.	남자가 팬에 버터를 녹이고 있다.
main-captions	MSRvid	2012test	0359	3.111	세 소년이 춤을 추고 있다.	아이들이 춤을 추고 있다.
main-captions	MSRvid	2012test	0360	0.600	한 여성이 남자와 게임을 하고 있다.	한 남자가 피아노를 치고 있다.
main-captions	MSRvid	2012test	0361	0.400	남자가 하얀 차를 운전하고 있다.	한 남자가 인터뷰를 하고 있다.
main-captions	MSRvid	2012test	0365	4.250	한 남자가 차를 몰았다.	남자가 차를 운전하고 있다.
main-captions	MSRvid	2012test	0366	3.000	차가 공간에서 뒤로 물러난다.	차가 막힌 차선에서 후진하고 있다.
main-captions	MSRvid	2012test	0368	5.000	한 남자가 피자에 치즈를 넣는다.	남자가 피자에 치즈를 뿌렸다.
main-captions	MSRvid	2012test	0369	5.000	소년이 피아노를 치고 있다.	한 소년이 피아노를 친다.
main-captions	MSRvid	2012test	0371	3.750	그 남자는 기타를 연주했다.	남자가 기타를 치고 있다.
main-captions	MSRvid	2012test	0373	0.200	남자가 말을 타고 있다.	남자가 키보드를 연주하고 있다.
main-captions	MSRvid	2012test	0374	0.400	한 남자가 밧줄을 타고 걷고 있다.	남자가 모패드를 타고 있다.
main-captions	MSRvid	2012test	0376	1.286	한 소녀가 플루트를 연주하고 있다.	한 밴드가 무대에서 연주하고 있다.
main-captions	MSRvid	2012test	0377	4.600	사람들은 기차에서 내려온다.	한 무리의 사람들이 기차에서 내린다.
main-captions	MSRvid	2012test	0378	0.600	한 여성이 기계에 바느질하고 있다.	여자가 고기를 구우고 있다.
main-captions	MSRvid	2012test	0379	2.000	한 개가 수영장을 들여다보고 있다.	개가 수영장을 돌아다니고 있다.
main-captions	MSRvid	2012test	0380	5.000	남자가 빵 한 조각에 버터를 바르고 있다.	한 남자가 빵에 버터를 바르고 있다.
main-captions	MSRvid	2012test	0382	1.800	한 남자가 토마토를 조각조각 자르고 있다.	한 여성이 채소를 자르고 있다.
main-captions	MSRvid	2012test	0384	2.400	세 명의 십대 소녀들이 그 방에서 춤을 추었다.	일부 십대 소녀들이 카메라를 위해 춤을 추고 있다.
main-captions	MSRvid	2012test	0385	2.400	사자가 걷고 있다.	사자가 펜으로 서성거리고 있다.
main-captions	MSRvid	2012test	0386	0.400	차를 쏘는 남자.	남자가 감자를 자르고 있다.
main-captions	MSRvid	2012test	0388	4.200	검은 말이 주위를 달리고 있다.	말이 달리고 있다.
main-captions	MSRvid	2012test	0390	0.000	여자가 새우를 뜯고 있다.	남자가 비 속에서 춤을 추고 있다.
main-captions	MSRvid	2012test	0391	0.000	남자가 말을 타고 있다.	한 여성이 냉동고를 씻고 있다.
main-captions	MSRvid	2012test	0393	0.800	한 남자가 길을 걸어 내려간다.	한 남자가 꽉 끼는 밧줄을 가로질러 걸어간다.
main-captions	MSRvid	2012test	0394	1.400	남자가 감자를 자르고 있다.	여자가 할레페노를 자르고 있다.
main-captions	MSRvid	2012test	0395	1.500	개가 공을 향해 짖고 있다.	개는 테니스 공을 보고 헤엄친다.
main-captions	MSRvid	2012test	0397	2.500	한 아이가 낚시대 위에서 빙빙 돌고 있는 물고기에게서 도망친다.	어린 아이가 낚싯대를 돌고 있다.
main-captions	MSRvid	2012test	0398	2.500	한 남자가 황무지를 지나는 길을 걷고 있다.	한 남자가 길을 걷고 있다.
main-captions	MSRvid	2012test	0399	3.500	한 노인이 연단에서 말하고 있다.	한 남자가 연단에서 연설을 하고 있다.
main-captions	MSRvid	2012test	0401	3.400	느린 동작으로 말을 타는 남자	남자가 말을 타고 있다.
main-captions	MSRvid	2012test	0402	3.800	사람이 부라타 치즈를 자르고 있다.	그 사람은 치즈를 썰고 있다.
main-captions	MSRvid	2012test	0403	3.800	남자가 자동 소총을 쏘고 있다.	남자가 총을 쏘고 있다.
main-captions	MSRvid	2012test	0406	1.500	남자가 칼등으로 마늘을 으깨고 있다.	한 여성이 칼로 고기를 자르고 있다.
main-captions	MSRvid	2012test	0407	0.500	한 여성이 손톱에 에머리 판을 붙이고 있다.	한 여성이 아기에게 병을 먹이고 있다.
main-captions	MSRvid	2012test	0408	0.000	남자가 스케이트보드를 타고 있다.	여자가 감자를 자르고 있다.
main-captions	MSRvid	2012test	0409	0.000	한 여성이 샤워를 하고 있다.	남자가 흰 말을 타고 있다.
main-captions	MSRvid	2012test	0410	0.800	남자가 춤을 추고 있다.	남자가 말을 타고 있다.
main-captions	MSRvid	2012test	0413	0.850	남자가 보트를 노를 저고 있다.	남자가 총을 쏘고 있다.
main-captions	MSRvid	2012test	0414	3.400	한 남자가 천장에 부착된 밧줄에서 흔들리고 있다.	남자가 밧줄을 타고 스윙하고 있다.
main-captions	MSRvid	2012test	0415	0.400	한 여성이 해변에서 말을 타고 있다.	한 남자가 다른 남자를 등에 업고 있다.
main-captions	MSRvid	2012test	0416	1.750	한 손에는 작은 동물이 쥐고 있다.	한 남자가 작은 원숭이를 과시한다.
main-captions	MSRvid	2012test	0417	3.250	사람이 네모난 종이 조각을 접고 있다.	남자가 종이를 접고 있다.
main-captions	MSRvid	2012test	0418	0.750	사람이 팬에서 고기를 튀기고 있다.	사람이 스컹크를 들고 있다.
main-captions	MSRvid	2012test	0422	0.000	침팬지가 여자를 다치게 하고 있다.	남자가 차를 운전하고 있다.
main-captions	MSRvid	2012test	0423	0.000	여자가 새우 껍질을 벗기고 있다.	남자가 여우원숭이를 들고 있다.
main-captions	MSRvid	2012test	0427	4.250	두 얼룩말이 놀고 있다.	얼룩말은 사교를 하고 있다.
main-captions	MSRvid	2012test	0428	1.800	한 여성이 버터를 썰고 있다.	여자가 두부를 썰다.
main-captions	MSRvid	2012test	0429	3.200	몇몇 남자들이 기타를 치고 있다.	세 남자가 기타를 치고 함께 노래를 부르고 있다.
main-captions	MSRvid	2012test	0430	3.600	코끼리들은 스스로에게 물을 뿌렸다.	코끼리들은 물을 뿌린다.
main-captions	MSRvid	2012test	0432	2.600	한 개가 가게 카운터에 앉아 있었다.	개가 카운터에 서 있다.
main-captions	MSRvid	2012test	0433	3.200	누군가가 파워 드릴로 나무 조각에 구멍을 뚫는다.	한 남자가 나무 조각에 구멍을 뚫는다.
main-captions	MSRvid	2012test	0437	2.800	한 여성이 채소를 썰고 있다.	여자가 마늘을 썰고 있다.
main-captions	MSRvid	2012test	0438	4.600	오소리가 구멍을 파고 있다.	오소리가 땅을 파고 있다.
main-captions	MSRvid	2012test	0439	0.000	한 여성이 호수에서 수상 스키를 타고 있다.	남자가 플루트를 연주하고 있다.
main-captions	MSRvid	2012test	0440	0.250	한 소녀가 바이올린을 연주하고 있다.	아기가 웃고 낄낄거리고 있다.
main-captions	MSRvid	2012test	0441	3.923	헬리콥터가 헬기에 착륙하고 있다.	헬리콥터가 착륙한다.
main-captions	MSRvid	2012test	0442	2.750	여자가 닭을 자르고 있다.	한 여성이 고기를 자르고 있다.
main-captions	MSRvid	2012test	0443	0.000	여자가 오이를 자르고 있다.	남자가 기타를 치고 있다.
main-captions	MSRvid	2012test	0444	3.000	한 여성이 사랑스러운 군중 앞에서 코끼리를 탄다.	한 여성이 코끼리를 탄다.
main-captions	MSRvid	2012test	0445	3.800	강아지가 바닥을 따라 뒤로 미끄러져 가고 있다.	강아지가 뒤로 밀고 있다.
main-captions	MSRvid	2012test	0447	4.600	한 여성이 마늘 정향을 쪼개고 있다.	한 여성이 마늘의 머리를 정향으로 부수고 있다.
main-captions	MSRvid	2012test	0448	2.600	한 개가 수영장을 들여다보고 있다.	개 한 마리가 수영장 가장자리를 따라 걷고 있다.
main-captions	MSRvid	2012test	0449	3.600	여자는 미용을 유리에 섞는다.	한 여성이 컵에 크림을 숟가락과 섞고 있다.
main-captions	MSRvid	2012test	0450	3.600	남자가 그림을 그리고 있다.	사람이 그림을 그리고 있다.
main-captions	MSRvid	2012test	0455	1.000	한 여성이 토마토를 따고 있다.	여자가 그릇에 반죽을 부어 넣고 있다.
main-captions	MSRvid	2012test	0456	2.750	한 남자가 컴퓨터 모니터를 보고 있다.	한 남자가 노트북을 사용하고 있다.
main-captions	MSRvid	2012test	0457	1.250	소년이 세발자전거를 타고 있다.	한 여성이 물 스쿠터를 타고 있다.
main-captions	MSRvid	2012test	0458	2.750	두 남자가 타이어 롤링 경주에서 경쟁한다.	두 사람이 경주에서 트랙터 타이어를 뒤집었다.
main-captions	MSRvid	2012test	0460	0.000	사람이 고기를 자르고 있다.	기계식 황소를 타는 사람
main-captions	MSRvid	2012test	0461	0.000	한 남자가 바이올린을 연주하고 있다.	한 여성이 재봉틀을 사용하고 있다.
main-captions	MSRvid	2012test	0466	2.400	아기가 문으로 기어 들어갔다.	아기가 바닥을 기어가고 있다.
main-captions	MSRvid	2012test	0467	2.200	남자가 키보드를 치고 있다.	사람이 피아노를 치고 있다.
main-captions	MSRvid	2012test	0469	0.200	한 남자가 피자 두 개를 냄새 맡고 있다.	여자가 남자에게 먹이를 주고 있다.
main-captions	MSRvid	2012test	0471	2.800	원숭이가 개 꼬리를 당긴다.	원숭이가 동물원에서 개를 놀리고 있다.
main-captions	MSRvid	2012test	0472	4.000	개가 나무 바닥에 등을 대고 누워 있다.	개가 바닥에 누워 있다.
main-captions	MSRvid	2012test	0474	0.000	여자가 팬에서 뭔가를 튀기고 있다.	남자가 기타를 치고 있다.
main-captions	MSRvid	2012test	0476	5.000	한 남자가 양념을 물 그릇에 담는다.	그 남자는 그릇에 양념을 넣어 물속에 넣었다.
main-captions	MSRvid	2012test	0477	0.000	한 노파가 프라이팬에 기름을 부어 넣고 있다.	묶인 남자가 물에 들어가고 있다.
main-captions	MSRvid	2012test	0479	3.200	한 여성이 양파를 자르고 있다.	한 여성이 양파의 절반을 부분적으로 자르고 있다.
main-captions	MSRvid	2012test	0480	3.500	그 여자는 캥거루를 집어 들었다.	한 여성이 캥거루를 들고 있다.
main-captions	MSRvid	2012test	0481	1.750	깡통을 물어뜯는 개	개는 음식 캔을 연다.
main-captions	MSRvid	2012test	0482	1.250	한 여성이 물고기를 낚아채고 있다.	한 남자가 물고기를 잡는다.
main-captions	MSRvid	2012test	0483	0.833	남자가 풀을 깎고 있다.	남자가 콘크리트를 깨고 있다.
main-captions	MSRvid	2012test	0484	0.000	고양이가 TV를 보고 있다.	남자가 휴가를 갈고 있다.
main-captions	MSRvid	2012test	0485	3.750	소년은 개집 문에 갇혀 있다.	아이는 개집에 갇혀 있다.
main-captions	MSRvid	2012test	0486	2.750	사람들은 수영장으로 휙 들어간다.	남자들이 수영장에 빠지고 있다.
main-captions	MSRvid	2012test	0489	3.800	한 여성이 수중에서 수영을 한다.	여자가 수영을 하고 있다.
main-captions	MSRvid	2012test	0490	0.200	남자가 기타를 치고 있다.	여자가 춤을 추고 있다.
main-captions	MSRvid	2012test	0492	3.400	비행기가 공중에서 날고 있다.	남아프리카공항의 비행기가 푸른 하늘을 날고 있다.
main-captions	MSRvid	2012test	0493	1.400	곰이 두 마리의 개로부터 달려오고 있다.	곰이 늑대와 싸우고 있다.
main-captions	MSRvid	2012test	0494	3.800	한 여성이 떠다니는 뗏목에서 쉬고 있다.	여자는 튜브 안에서 긴장을 풀다.
main-captions	MSRvid	2012test	0496	0.400	한 남자가 수술실에서 죽어가고 있다.	남자가 무대에서 여자에게 키스하고 있다.
main-captions	MSRvid	2012test	0497	0.000	남자가 잎을 들고 있다.	한 여성이 텔레비전을 보고 있다.
main-captions	MSRvid	2012test	0498	0.000	사람이 말을 타고 있다.	한 여성이 감자를 썰고 있다.
main-captions	MSRvid	2012test	0499	0.000	한 여성이 문어를 자르고 있다.	남자가 기타를 치고 있다.
main-captions	MSRvid	2012test	0500	0.200	한 남자가 물병을 깨고 있다.	한 여성이 마늘을 껍질을 벗기고 있다.
main-captions	MSRvid	2012test	0501	0.000	남자가 기타를 치고 있다.	한 여성이 야채를 자르고 있다.
main-captions	MSRvid	2012test	0502	0.000	한 소녀가 컵케이크를 먹고 있다.	남자가 오이를 자르고 있다.
main-captions	MSRvid	2012test	0503	3.800	그 어린 소녀는 개와 공을 가지고 잔디 위에서 놀았다.	아기는 개와 공을 가지고 놀아요.
main-captions	MSRvid	2012test	0505	2.250	사람들은 뗏목을 타고 노를 저어 줍니다.	네 사람이 뗏목 위에 떠 있다.
main-captions	MSRvid	2012test	0508	2.400	그 여자는 감자를 잘랐다.	남자가 감자를 자르고 있다.
main-captions	MSRvid	2012test	0510	3.200	미사일이 폭발했다.	로켓이 폭발했다.
main-captions	MSRvid	2012test	0511	1.600	개 한 마리가 눈 속에서 놀고 있다.	개 한 마리가 카펫에 깔린 파리를 향해 발로 젓고 있다.
main-captions	MSRvid	2012test	0512	0.400	한 여성이 다른 여자들과 춤을 추고 있다.	한 여성이 닭고기를 갈기갈기 찢고 있다.
main-captions	MSRvid	2012test	0513	0.000	한 소년이 밴을 밀고 있다.	사람이 토마토를 자르고 있다.
main-captions	MSRvid	2012test	0515	0.400	소년이 댄스 스텝을 만들고 있다.	한 소년이 투수로부터 뭔가를 따르고 있다.
main-captions	MSRvid	2012test	0516	0.600	한 여성이 음료수를 따고 그것을 마시고 있다.	한 여성이 코끼리를 타고 있다.
main-captions	MSRvid	2012test	0517	1.000	남자가 스피커 부품을 조립하고 있다.	남자가 기타를 치고 있다.
main-captions	MSRvid	2012test	0519	4.600	개는 수영장 가장자리를 따라 걸었다.	개가 수영장을 따라 걷고 있다.
main-captions	MSRvid	2012test	0520	4.250	버터가 그릇에 담겨지고 있다.	버터를 믹싱볼에 넣은 남자
main-captions	MSRvid	2012test	0522	1.500	너구리가 먹고 있다.	남자가 먹고 있다.
